sample,scan_point,ring0_mean,ring0_std,ring0_cv,ring0_peak_valley,ring0_skewness,ring0_kurtosis,ring0_entropy,ring0_acf_length_deg,ring0_n_texture_peaks,ring0_completeness,ring0_integrated,ring0_texture_index,ring0_peak_fwhm_mean_deg,ring0_peak_fwhm_std_deg,ring0_peak_asymmetry_mean,ring0_fiber_symmetry_index,ring0_fourier_c2,ring0_fourier_c4,ring0_fourier_c6,ring0_arc_imbalance,ring0_warren_grain_proxy,ring0_cwt_n_peaks,ring0_cwt_dominant_scale_deg,ring0_cwt_total_power,ring0_cwt_scale_entropy,ring1_mean,ring1_std,ring1_cv,ring1_peak_valley,ring1_skewness,ring1_kurtosis,ring1_entropy,ring1_acf_length_deg,ring1_n_texture_peaks,ring1_completeness,ring1_integrated,ring1_texture_index,ring1_peak_fwhm_mean_deg,ring1_peak_fwhm_std_deg,ring1_peak_asymmetry_mean,ring1_fiber_symmetry_index,ring1_fourier_c2,ring1_fourier_c4,ring1_fourier_c6,ring1_arc_imbalance,ring1_warren_grain_proxy,ring1_cwt_n_peaks,ring1_cwt_dominant_scale_deg,ring1_cwt_total_power,ring1_cwt_scale_entropy,ring2_mean,ring2_std,ring2_cv,ring2_peak_valley,ring2_skewness,ring2_kurtosis,ring2_entropy,ring2_acf_length_deg,ring2_n_texture_peaks,ring2_completeness,ring2_integrated,ring2_texture_index,ring2_peak_fwhm_mean_deg,ring2_peak_fwhm_std_deg,ring2_peak_asymmetry_mean,ring2_fiber_symmetry_index,ring2_fourier_c2,ring2_fourier_c4,ring2_fourier_c6,ring2_arc_imbalance,ring2_warren_grain_proxy,ring2_cwt_n_peaks,ring2_cwt_dominant_scale_deg,ring2_cwt_total_power,ring2_cwt_scale_entropy
scan_point_20,20,3.1051974296569824,0.9185138940811157,0.29579887105039243,5620660781.860352,-1.0333565473556519,3.8111743927001953,5.824291229248047,9.000000536441803,72,0.95,1117.87109375,1.0874969959259033,66.2099751828657,28.524524513768466,-0.08697263250091107,0.1796784882751454,0.05917082726955414,0.2529788017272949,0.03403583914041519,-0.06420159339904785,0.08749696612358093,7,30.000001788139343,502.61826949056467,3.1143710190594383,6.504135608673096,5.4983625411987305,0.8453640686499229,25478466033.935547,1.3773599863052368,1.2255744934082031,5.573803901672363,15.000000894069672,5,0.95,2341.48876953125,1.714640498161316,50.152214960201505,21.247358352789323,-0.03874880294031793,0.32483191970419817,0.5420828461647034,0.30067163705825806,0.1546192467212677,-0.0015975829446688294,0.7146404385566711,5,30.000001788139343,16926.179133102778,3.027314779780678,1.4956997632980347,0.26475295424461365,0.17700942444547188,2005710840.2252195,-3.5153777599334717,18.096830368041992,5.860782623291016,2.0000001192092896,109,0.95,538.451904296875,1.03133225440979,109.71492570238182,51.53347894062794,-0.0217376906669835,0.13513980542110787,0.04760885238647461,0.06022034212946892,0.027697842568159103,-0.044510167092084885,0.031332340091466904,4,30.000001788139343,64.54476084217137,3.0219541664991563
scan_point_21,21,2.6384358406066895,0.7474459409713745,0.28329130823188964,4308648109.436035,-1.3216426372528076,4.150043964385986,5.8278608322143555,6.000000357627869,73,0.95,949.8369140625,1.080254077911377,74.08324424202429,35.77272533928275,0.003334069132607835,0.30250955840808114,0.07913496345281601,0.20079392194747925,0.0585675910115242,-0.0517900250852108,0.0802539587020874,10,30.000001788139343,283.6369873798391,3.1309490376082594,5.923402309417725,5.105352878570557,0.8618953452568068,17315702438.354492,0.9958407282829285,-0.587669849395752,5.548264980316162,19.00000113248825,9,0.95,2132.4248046875,1.742863655090332,45.984936388243185,16.345346738661547,0.2441951033494408,1.1032480363182888,0.6213152408599854,0.1554296463727951,0.023240726441144943,-0.2812253534793854,0.7428635358810425,5,30.000001788139343,14704.123047296993,2.9900494115139105,1.287729263305664,0.2656886577606201,0.20632338281929255,3961071729.6600337,0.5266788005828857,36.660369873046875,5.857348918914795,2.0000001192092896,102,0.95,463.58251953125,1.0425692796707153,115.71491517611673,59.37670645260564,0.17118339531397134,0.17173198050065314,0.060209933668375015,0.07716932892799377,0.01484308298677206,-0.019649459049105644,0.04256933927536011,4,30.000001788139343,39.786312105541434,3.033246629967886
scan_point_22,22,2.821704387664795,0.9292284846305847,0.32931461165554693,5278513908.38623,-0.4013221561908722,2.0229711532592773,5.815735816955566,8.000000476837158,65,0.95,1015.8135986328125,1.1084481477737427,69.35524442135964,36.418930212382286,-0.12843256972135353,0.3938360116641109,0.08617958426475525,0.1701051890850067,0.04724426567554474,-0.13134607672691345,0.10844811052083969,8,30.000001788139343,349.4941207540123,3.109235299416516,6.526696681976318,7.906418800354004,1.211396696614971,31114915847.778316,1.7156118154525757,1.6541657447814941,5.329107761383057,21.00000125169754,9,0.95,2349.61083984375,2.467482089996338,44.70178853528985,22.989879720659513,0.1218493365694066,0.9092187501069261,0.7234238386154175,0.22361820936203003,0.4707258641719818,0.21481876075267792,1.4674819707870483,3,30.000001788139343,22712.394887573562,3.084313598565146,1.2570081949234009,0.2173212319612503,0.17288768111372046,1589188456.5353394,-3.9744272232055664,20.14931869506836,5.861319065093994,3.0000001788139343,105,0.95,452.52294921875,1.0298901796340942,106.3803119939968,53.02754857210359,0.0650098384070052,0.15263897103730464,0.026803279295563698,0.05280835181474686,0.020962761715054512,-0.057701364159584045,0.0298901479691267,5,30.000001788139343,35.26183848981986,3.051110851967333
scan_point_23,23,2.7568039894104004,0.8514117002487183,0.30884012919279413,4352426052.093506,-0.9991166591644287,2.1543712615966797,5.820334434509277,6.000000357627869,79,0.95,992.449462890625,1.0953823328018188,71.8001220243905,35.90513889069017,-0.11775969248456643,0.21427822852655012,0.09736770391464233,0.13172057271003723,0.035498201847076416,-0.05474015697836876,0.0953822210431099,7,30.000001788139343,413.1507682473045,2.979909169257172,5.598672866821289,7.1290411949157715,1.2733448380532664,30068044662.475586,2.065009832382202,2.7880945205688477,5.330756187438965,18.000001072883606,17,0.95,2015.522216796875,2.6214067935943604,45.44569610893351,26.157683101934367,-0.011936397139072796,0.47458916231095005,0.9241138696670532,0.36439359188079834,0.008993887342512608,0.08291563391685486,1.6214070320129395,4,30.000001788139343,20156.01421333334,3.0968013845906897,1.2739404439926147,0.2124376893043518,0.1667563741351659,1536480545.9976196,-4.390744686126709,23.01573371887207,5.8625593185424805,3.0000001788139343,106,0.95,458.6185607910156,1.027807593345642,115.63172214431052,55.75296703978211,0.01971242197627345,0.12651245486733664,0.00782192312180996,0.057805225253105164,0.024987976998090744,-0.031586211174726486,0.02780769020318985,4,30.000001788139343,39.288343105237146,3.0435340873274623
scan_point_24,24,2.682359457015991,0.8867968320846558,0.33060327905163717,4864585399.627686,-0.5889931917190552,1.5871973037719727,5.814123630523682,7.000000417232513,71,0.95,965.6494140625,1.109298586845398,71.38236568167284,39.52690608572347,0.009368687545533641,0.17094158630770448,0.08495636284351349,0.15071888267993927,0.0348283126950264,-0.004852192010730505,0.10929853469133377,5,30.000001788139343,443.84212529561836,2.992343210237526,5.827194690704346,7.836954116821289,1.3448931317367774,33651451110.83984,2.1699349880218506,3.45621919631958,5.278291702270508,18.000001072883606,16,0.95,2097.7900390625,2.808737277984619,45.78332160914415,33.74226595786968,0.1618664016256109,0.3376662521263743,0.9683661460876465,0.39442405104637146,0.06247089430689812,-0.15037430822849274,1.8087375164031982,3,30.000001788139343,23609.56623025943,3.100962367134721,1.210855484008789,0.20010200142860413,0.16525671648785437,1539635777.4734497,-4.524712085723877,24.567955017089844,5.8625946044921875,2.0000001192092896,109,0.95,435.907958984375,1.0273098945617676,121.91300593674165,57.35110108343269,0.04103730688654808,0.11840925393685048,0.010775763541460037,0.05101423338055611,0.025318246334791183,-0.009359673596918583,0.027309780940413475,4,30.000001788139343,34.18182415918875,3.0406072268015114
scan_point_25,25,2.586505889892578,0.8619000911712646,0.3332295103364566,5074983596.801758,-0.49872782826423645,1.794172763824463,5.813498497009277,10.000000596046448,64,0.95,931.1421508789062,1.1110419034957886,53.700804207086584,15.919326455895241,0.05076704139682503,0.35561964693019166,0.01707903854548931,0.23107287287712097,0.030833207070827484,0.022831760346889496,0.11104190349578857,7,30.000001788139343,396.7713199429219,3.1193268106007266,5.939952373504639,6.545589447021484,1.1019599207930202,28258403778.07617,1.5166126489639282,1.0925955772399902,5.39875602722168,20.000001192092896,16,0.95,2138.3828125,2.214315891265869,45.21639267412238,19.37667002189272,-0.09258377673637289,0.6976541820218862,0.666906476020813,0.2956279516220093,0.3830198645591736,-0.08182601630687714,1.21431565284729,4,30.000001788139343,18770.66399084529,3.0493859064489026,1.2097312211990356,0.48153963685035706,0.3980550624898933,9533473014.831543,14.021228790283203,245.7979278564453,5.836821556091309,1.0000000596046448,90,0.95,435.50323486328125,1.1584478616714478,104.15654604577048,53.903203704812235,0.13786802943175208,0.1712931029823829,0.06810717284679413,0.0809645876288414,0.017782878130674362,0.023686544969677925,0.15844783186912537,5,30.000001788139343,36.6488359137066,3.1329755659536573
scan_point_26,26,2.440624713897705,0.8606625199317932,0.35264025437049085,5306493282.318115,0.10964253544807434,2.548658847808838,5.809396743774414,11.000000655651093,64,0.95,878.6248779296875,1.1243550777435303,59.04582710280614,25.293862424386003,-0.06614230583922012,0.23207867995052622,0.09547795355319977,0.29777634143829346,0.09769413620233536,-0.03984011709690094,0.12435514479875565,8,23.00000137090683,394.589129651317,3.1400476374766866,6.575182914733887,7.043859004974365,1.0712795516593543,30440345764.160156,1.6471562385559082,1.748143196105957,5.427402019500732,14.000000834465027,5,0.95,2367.06591796875,2.1476399898529053,39.33646999443258,15.488125959540001,-0.10410185264874305,0.5970975207826971,0.6374200582504272,0.26610067486763,0.18968790769577026,0.07928851991891861,1.1476398706436157,5,30.000001788139343,25534.775879528777,3.072581659829957,1.1464810371398926,0.18997520208358765,0.16570287333972453,1453303694.7250366,-4.458559513092041,24.257789611816406,5.862574100494385,2.0000001192092896,115,0.95,412.733154296875,1.027457356452942,115.67236977175772,49.619974688845545,-0.016773276666893287,0.1240268800584324,0.01197955384850502,0.048494648188352585,0.02074115350842476,-0.009836414828896523,0.02745744213461876,4,30.000001788139343,25.473552602804606,3.0496899070982297
scan_point_27,27,2.5935490131378174,0.814337432384491,0.3139857501282619,4976188659.667969,-0.4977175295352936,3.119776725769043,5.820418834686279,9.000000536441803,77,0.95,933.6776123046875,1.0985870361328125,58.787171072510624,28.386210483273747,-0.04022060272668269,0.3428463418457107,0.0930158793926239,0.22935321927070618,0.05413040518760681,-0.07699351012706757,0.0985870435833931,11,26.000001549720764,306.11185979157284,3.156351262615803,5.817586421966553,5.352298736572266,0.9200204944721727,21800039291.381836,1.2480798959732056,0.26140904426574707,5.5190629959106445,16.000000953674316,17,0.95,2094.3310546875,1.846437692642212,36.971624218610074,13.821852695802752,-0.011107277443876573,1.085530875963645,0.5483291149139404,0.3005600571632385,0.1295546144247055,-0.19336704909801483,0.8464377522468567,5,30.000001788139343,16507.611451319874,3.0452238409480357,1.252096176147461,0.2111012041568756,0.1685982340481279,1564564824.104309,-4.281637191772461,22.46470069885254,5.862061500549316,2.0000001192092896,111,0.95,450.754638671875,1.0284253358840942,108.77718886861481,47.91901980358785,0.025713433917774735,0.1346689449661708,0.010301669128239155,0.05817043408751488,0.01850140281021595,-0.043002158403396606,0.028425363823771477,5,30.000001788139343,32.573330252893015,3.0448972895104487
scan_point_28,28,2.6482129096984863,0.9508882164955139,0.3590678880134973,5538468360.900879,-0.06139655038714409,1.402498722076416,5.806545257568359,12.000000715255737,74,0.95,953.3566284179688,1.128929615020752,66.34955666236654,33.70661214423128,0.0708298267743749,0.3898152481979261,0.12947680056095123,0.1930994689464569,0.05747067183256149,-0.11466024816036224,0.1289297491312027,8,30.000001788139343,415.2426687033252,3.0862898313751757,7.0741753578186035,9.347992897033691,1.3214251024611643,35834724426.26953,1.6733894348144531,1.359565258026123,5.229596138000488,24.000001430511475,14,0.95,2546.703125,2.746164321899414,41.24825726935616,16.852463224569547,0.22727165007558506,0.8215367623827742,0.8897878527641296,0.11508449912071228,0.40618789196014404,0.22280479967594147,1.7461642026901245,3,30.000001788139343,33974.3069116306,3.038621418884978,1.160183310508728,0.19537048041820526,0.16839621691552983,1463563561.4395142,-4.112186908721924,21.39711570739746,5.862549781799316,2.0000001192092896,104,0.95,417.6659851074219,1.0283572673797607,105.37273431917346,49.23021049460609,-0.031239197368188004,0.14387002752098535,0.019832605496048927,0.057116758078336716,0.027001718059182167,-0.04571396857500076,0.028357286006212234,5,30.000001788139343,31.25126986144152,3.036706650413846
scan_point_29,29,2.8202781677246094,0.8805282711982727,0.3122132707599832,4522724628.448486,-0.9178151488304138,2.0951647758483887,5.819386959075928,7.000000417232513,76,0.95,1015.3001098632812,1.0974770784378052,60.22431141032581,21.623817403347264,-0.06795540122976006,0.16970979736768393,0.06806117296218872,0.14164990186691284,0.034168634563684464,-0.039947181940078735,0.09747712314128876,6,30.000001788139343,456.756345065518,2.9697796991399716,5.071210861206055,6.33436393737793,1.2490831303889949,28868465423.583984,2.3461339473724365,4.303460597991943,5.372939586639404,16.000000953674316,32,0.95,1825.635986328125,2.560208797454834,52.02435912033936,28.09086776309913,0.30033438250026767,0.32248883788521965,0.8870516419410706,0.404144823551178,0.10248564928770065,-0.015825165435671806,1.5602085590362549,4,30.000001788139343,15165.18649996825,3.1303890702602097,1.3249081373214722,0.21501390635967255,0.16228589764295648,1614888429.6417236,-4.784291744232178,26.37881851196289,5.863177299499512,2.0000001192092896,100,0.95,476.9669494628906,1.0263367891311646,104.23480061970973,50.0431212265977,0.07093541780213018,0.12184902977556746,0.01540461927652359,0.04690001904964447,0.015434660948812962,-0.02492329478263855,0.02633671462535858,4,30.000001788139343,37.07335294921204,3.0396319947414745
scan_point_30,30,2.8244237899780273,0.8751251697540283,0.30984201905509245,4796542644.500732,-0.8872642517089844,2.406273365020752,5.820217132568359,7.000000417232513,78,0.95,1016.7926025390625,1.0960019826889038,64.9537503471278,35.28671073173649,-0.11861152784745886,0.1465601191451316,0.05356690660119057,0.14306096732616425,0.03684460371732712,-0.017544763162732124,0.09600207209587097,6,30.000001788139343,454.33858363388885,2.962729457603697,4.445427417755127,5.259127140045166,1.1830419543101989,33820732116.699215,2.7957539558410645,7.492110252380371,5.445030212402344,14.000000834465027,46,0.95,1600.3538818359375,2.3995885848999023,65.41981574967701,42.389850331285025,0.39049387377696576,0.288035199423349,0.7959224581718445,0.4136754870414734,0.1799684762954712,-0.09970748424530029,1.3995883464813232,3,30.000001788139343,9678.032641750602,3.1597231982029994,1.3446433544158936,0.22145432233810425,0.16469372463027782,1666578888.8931274,-4.554393291473389,24.628393173217773,5.86281681060791,3.0000001788139343,114,0.95,484.07159423828125,1.0271239280700684,111.31137130625797,55.02436828812918,0.0930599336026058,0.12436259537363795,0.02108205296099186,0.04585360735654831,0.02892034687101841,-0.02729390561580658,0.02712402492761612,4,30.000001788139343,39.41704955489815,3.06072833706867
scan_point_31,31,2.540945529937744,0.8370351791381836,0.32941878103096994,4601407051.086426,-0.5571452379226685,1.7164115905761719,5.814788341522217,11.000000655651093,76,0.95,914.7403564453125,1.1085165739059448,66.02525008513938,33.60605964289754,-0.0007522671605331814,0.14834804551477473,0.04903076961636543,0.1665828973054886,0.04463301599025726,-0.018540069460868835,0.10851673036813736,6,30.000001788139343,425.57838529074553,2.936832497858098,3.9707016944885254,4.62462043762207,1.1646859405331826,23369037628.17383,2.71290922164917,6.519205093383789,5.455436706542969,14.000000834465027,54,0.95,1429.45263671875,2.3564932346343994,62.01978626095197,36.90896485730632,0.19261855181180482,0.33622418940689175,0.7727476954460144,0.41122961044311523,0.18542549014091492,-0.13792715966701508,1.3564934730529785,3,30.000001788139343,7646.991290420588,3.168748207691759,1.2145040035247803,0.19922024011611938,0.16403423911155066,1502324819.5648193,-4.568418979644775,24.693532943725586,5.8630146980285645,2.0000001192092896,110,0.95,437.221435546875,1.0269070863723755,119.05570965463517,56.20202360566325,0.024523657715631902,0.1294309581714978,0.0157123114913702,0.05440905690193176,0.024193083867430687,-0.02555404230952263,0.026907233521342278,4,30.000001788139343,34.49642486348161,3.0458182657567305
scan_point_32,32,2.7442426681518555,0.8589984178543091,0.3130183885788833,4836281776.428223,-0.7650324702262878,2.4485960006713867,5.81972074508667,11.000000655651093,71,0.95,987.9273681640625,1.0979803800582886,64.10630594745493,28.025875497801643,0.02657007692518743,0.15090341458719614,0.03613961488008499,0.16892994940280914,0.030358165502548218,-0.007459717802703381,0.09798051416873932,6,30.000001788139343,452.88749019400984,2.9348962793992053,3.5915071964263916,3.4260573387145996,0.9539330290423983,20050394058.22754,2.911952018737793,8.255212783813477,5.584733009338379,13.000000774860382,60,0.95,1292.942626953125,1.9099880456924438,66.66869484847909,43.3390104390097,0.31936040405953275,0.3203926194442484,0.6270238161087036,0.32938188314437866,0.16509053111076355,-0.13056768476963043,0.909988284111023,3,30.000001788139343,4256.417047710761,3.1745458936049884,1.3266578912734985,0.21631984412670135,0.16305623744419104,1762157320.9762573,-4.5535173416137695,25.021217346191406,5.863333702087402,2.0000001192092896,107,0.95,477.5968322753906,1.0265872478485107,104.85855312395626,49.319335324558864,0.033834398116335825,0.11166890818774053,0.02417111210525036,0.04472719132900238,0.018152350559830666,-0.02844824828207493,0.026587337255477905,4,30.000001788139343,39.268382509549895,3.037160532916007
scan_point_33,33,2.56730055809021,0.8730852603912354,0.34007909889628,5073167800.90332,-0.2653807997703552,1.8627939224243164,5.812376022338867,17.00000101327896,73,0.95,924.2282104492188,1.1156538724899292,64.62276895429618,24.717354232778717,-0.08463993405791169,0.1685708453531799,0.02833474427461624,0.19706113636493683,0.048560887575149536,-0.0009271883754990995,0.11565379798412323,5,30.000001788139343,458.5758738325993,2.919616616208766,2.9988694190979004,2.254794120788574,0.7518813945112842,14337428092.956543,2.910050630569458,8.71440315246582,5.683175086975098,13.000000774860382,78,0.95,1079.593017578125,1.5653256177902222,83.39566777433876,44.10499909181963,0.07314997927824267,0.3458506607509335,0.47812193632125854,0.24787595868110657,0.14358773827552795,-0.13427676260471344,0.5653256773948669,2,30.000001788139343,1971.520663206146,3.174165123446369,1.2474747896194458,0.2080780416727066,0.16679939619155174,1857008814.8117065,-4.292339324951172,23.38854217529297,5.86250638961792,2.0000001192092896,105,0.95,449.0909423828125,1.0278220176696777,119.82450863815677,54.13366443471657,0.09029164174617903,0.11523647256625667,0.026800578460097313,0.06459280103445053,0.00702165812253952,-0.03155578672885895,0.027822038158774376,4,30.000001788139343,36.55596242285274,3.030863351110807
scan_point_34,34,2.4337072372436523,0.904503583908081,0.37165669315775884,5112226486.206055,0.021582113578915596,1.0237584114074707,5.802402019500732,22.000001311302185,79,0.95,876.1346435546875,1.1381288766860962,68.63766783890117,38.38849541922084,0.05236115726771807,0.1791837798143652,0.03730973228812218,0.2183382213115692,0.05420811474323273,-0.0009727898868732154,0.13812869787216187,5,30.000001788139343,477.18920652082534,2.905198348928056,2.496554136276245,1.3049349784851074,0.5226944449245925,11105937957.763672,2.8451225757598877,10.903156280517578,5.772979736328125,12.000000715255737,87,0.95,898.759521484375,1.2732093334197998,88.83198958229708,47.628714740744044,0.11672947080944372,0.36147319306001613,0.2896350026130676,0.15739375352859497,0.09887870401144028,-0.1116507425904274,0.27320948243141174,3,30.000001788139343,703.1994825909088,3.16454687198292,1.1938939094543457,0.2521914839744568,0.21123441704273185,4096430778.5034175,2.060469388961792,56.018959045410156,5.857199192047119,2.0000001192092896,102,0.95,429.80181884765625,1.0446200370788574,115.09018056501694,52.0021954947504,0.031047910795766423,0.14607804177092748,0.025103172287344933,0.06880993396043777,0.028998130932450294,-0.027463432401418686,0.044619981199502945,4,30.000001788139343,37.9400071082743,3.034358082542015
scan_point_35,35,2.4446523189544678,0.9675333499908447,0.39577544114929225,5115791797.637939,0.16073083877563477,0.4467177391052246,5.79418420791626,26.000001549720764,75,0.95,880.0748291015625,1.156638264656067,75.08621501362694,40.41182956146663,0.14510342733686438,0.1892173137871101,0.04518267884850502,0.2291659563779831,0.05975249782204628,-0.013254737481474876,0.15663819015026093,5,30.000001788139343,527.1753637685443,2.9006501413914485,2.227144479751587,0.7500149607658386,0.3367608018180726,6085989952.087402,1.1510287523269653,6.094411849975586,5.823788642883301,5.000000298023224,99,0.95,801.77197265625,1.1134077310562134,104.88921259647071,51.66857026708279,0.08680343887963869,0.2898399971797445,0.15432952344417572,0.08281736820936203,0.021918607875704765,-0.07069926708936691,0.11340784281492233,6,30.000001788139343,258.5397226431542,3.1529949288021117,1.1878705024719238,0.19688712060451508,0.16574796679839993,1524426817.893982,-4.39754581451416,23.580101013183594,5.862775802612305,2.0000001192092896,104,0.95,427.63336181640625,1.0274722576141357,115.15403711987366,51.163847368236794,-0.006434891780396738,0.12376170370369578,0.02348235808312893,0.06617283821105957,0.013776165433228016,-0.034580297768116,0.02747238613665104,4,30.000001788139343,33.923108701321325,3.014873611529349
scan_point_36,36,2.8628320693969727,1.0573828220367432,0.3693485319449668,6106784343.719482,-0.11172410100698471,0.6283833980560303,5.802531719207764,25.00000149011612,75,0.95,1030.6195068359375,1.136418342590332,73.99843932659067,36.7813608361093,0.04887725211934582,0.1782655408444103,0.0358230285346508,0.19906578958034515,0.06582362949848175,-0.022075997665524483,0.13641834259033203,5,30.000001788139343,628.1316703776877,2.925017113432539,2.2951605319976807,0.5417962670326233,0.23606029272429593,5043243408.203125,-1.2730525732040405,8.474169731140137,5.846402168273926,3.0000001788139343,108,0.95,826.2577514648438,1.0557242631912231,101.15653898244854,49.458221665527745,0.21652899263800324,0.22994579747987284,0.06678982824087143,0.08459959924221039,0.02741982415318489,-0.03423835337162018,0.05572446435689926,5,30.000001788139343,171.0139081630246,3.0916426769146006,1.38007652759552,0.22744525969028473,0.16480626627753614,1701382994.6517944,-4.3965888023376465,23.783071517944336,5.863092422485352,2.0000001192092896,107,0.95,496.8275451660156,1.0271610021591187,127.52975402946511,57.3721946221436,-0.007084930415035863,0.10980116718267406,0.015368681401014328,0.06756483763456345,0.023718276992440224,-0.02746128849685192,0.02716110460460186,4,30.000001788139343,48.3710413677094,2.996085890956003
scan_point_37,37,2.751396656036377,1.0411453247070312,0.3784061169162321,5037831306.45752,-0.130674347281456,0.13024139404296875,5.7989912033081055,28.000001668930054,71,0.95,990.5028076171875,1.1431912183761597,87.00576306080092,51.199275639299124,0.08401764655109248,0.17037557144995738,0.06561272591352463,0.17623110115528107,0.06644293665885925,-0.04884043335914612,0.14319118857383728,5,30.000001788139343,606.8298189851365,2.9332977966150082,2.177170753479004,0.5400164723396301,0.24803588394558043,5767679214.477539,-0.4854138195514679,10.828413009643555,5.844356536865234,2.0000001192092896,98,0.95,783.781494140625,1.0615220069885254,98.80370992852947,47.356430110721114,0.08618986017395427,0.23433082013121279,0.05330748111009598,0.07974067330360413,0.021154839545488358,0.0068022944033145905,0.06152179464697838,6,30.000001788139343,136.93806769087703,3.0538556377869566,1.3393813371658325,0.22285684943199158,0.1663879010764498,1694867372.5128174,-4.372831344604492,23.516462326049805,5.862576007843018,2.0000001192092896,116,0.95,482.1772766113281,1.0276850461959839,119.14185736646282,54.80229103018843,0.007733364996964642,0.122528301479291,0.011660345830023289,0.058600299060344696,0.02778038941323757,-0.03287576138973236,0.027684934437274933,4,30.000001788139343,44.26517207366166,3.0096421596732648
scan_point_38,38,2.6183621883392334,1.047581672668457,0.4000904371953652,4586636066.436768,0.03299298882484436,-0.16690754890441895,5.791581630706787,29.0000017285347,72,0.95,942.6103515625,1.1600723266601562,79.81724395004025,45.18602915439646,-0.07480140247854129,0.1969321452444835,0.10400795191526413,0.15582944452762604,0.06743932515382767,-0.08413337916135788,0.16007234156131744,5,30.000001788139343,585.5026100521989,2.955995254600194,2.003539800643921,0.45705926418304443,0.22812587203715615,3664227962.4938965,-1.8158818483352661,8.131804466247559,5.847797393798828,3.0000001788139343,104,0.95,721.2742919921875,1.0520414113998413,97.17218254401726,44.22348759890719,0.1536713972524966,0.2091876030763043,0.06489472091197968,0.08613473922014236,0.023355938494205475,-0.0010237905662506819,0.05204141512513161,5,30.000001788139343,114.67141061649627,3.044438851573719,1.336186408996582,0.2625923156738281,0.19652371398615223,2036040782.9284666,-2.2795493602752686,11.578377723693848,5.8574628829956055,9.000000536441803,98,0.95,481.027099609375,1.0386215448379517,109.90965387693448,45.6671851447823,-0.05759739121788103,0.19630166118205986,0.07945344597101212,0.020068660378456116,0.0506819449365139,-0.09160197526216507,0.03862157091498375,5,30.000001788139343,41.55903096228121,3.042688425461641
scan_point_39,39,10.86241626739502,4.227766036987305,0.3892104604458498,17012968063.35449,-0.5477376580238342,-0.37525343894958496,5.790294647216797,60.00000357627869,37,0.95,3910.469970703125,1.1514848470687866,104.19147270528,51.414020088979655,0.10608416998959967,0.6430882840738537,0.030838504433631897,0.11456357687711716,0.05757393315434456,-0.3215441107749939,0.15148478746414185,4,30.000001788139343,5305.642707711258,2.977840799877202,9.299001693725586,3.2014975547790527,0.3442840059852052,16759683609.008787,-0.4570408761501312,-0.008729219436645508,5.813809871673584,62.000003695487976,92,0.95,3347.640625,1.1185314655303955,103.26472308681973,54.10757392671378,0.1022055310865789,0.575238370585931,0.05518672242760658,0.08536495268344879,0.027149515226483345,-0.28623971343040466,0.1185314804315567,4,30.000001788139343,2847.1476382363307,2.9846675874115998,6.147916793823242,2.176478862762451,0.35401891986390255,8952494621.276855,-0.3521065413951874,-0.8302454948425293,5.813150882720947,73.00000435113907,61,0.95,2213.25,1.1253292560577393,96.95077895340347,49.69902933505465,0.08134750577996729,0.6569981840794837,0.018290944397449493,0.059333436191082,0.027197176590561867,-0.32849910855293274,0.12532939016819,4,30.000001788139343,1162.2378401298668,2.9790552403593353
scan_point_40,40,19.428409576416016,4.631801605224609,0.23840353926072852,24055959701.538086,-2.964934825897217,9.895438194274902,5.837925910949707,5.000000298023224,50,0.95,6994.2275390625,1.0568361282348633,76.92809431030318,40.17983754635881,-0.004217346636039981,0.10767788201719718,0.02146216668188572,0.11277665197849274,0.052914027124643326,-0.02923368476331234,0.05683624744415283,4,30.000001788139343,14126.538920477358,3.0346802624941054,14.453208923339844,2.6485650539398193,0.18325100453386303,16753299713.134764,-4.486003875732422,21.41107177734375,5.85585880279541,4.000000238418579,70,0.95,5203.1552734375,1.033581018447876,111.61140427787022,58.676170427911295,0.16445946815524567,0.09682813482988513,0.038001541048288345,0.07913553714752197,0.03083765134215355,-0.0447503924369812,0.033580929040908813,4,30.000001788139343,5783.455135564065,3.0318721822190553,11.021035194396973,1.743011236190796,0.15815313221002436,12264660835.266113,-5.384585380554199,30.500701904296875,5.863444805145264,3.0000001788139343,81,0.95,3967.572509765625,1.0250123739242554,100.51321392999,61.07359609672726,0.030004241729851368,0.091330391762891,0.009589935652911663,0.06344170868396759,0.0191502645611763,-0.04140814021229744,0.025012414902448654,4,30.000001788139343,3070.941757635553,3.0182328912740246
